"","DATE","STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","PRCP","SNOW","SNWD","TMAX","TMIN","YEAR","MONTH","DAY","SEASON"
"31183",2008-02-05,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.68,1.8,21,31,24,2008,2,5,"DJF"
"31184",2008-02-06,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.77,4.5,25,36,24,2008,2,6,"DJF"
"31185",2008-02-07,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,1.08,8,31,32,24,2008,2,7,"DJF"
"31186",2008-02-08,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.03,0,31,27,14,2008,2,8,"DJF"
"31187",2008-02-09,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,30,25,17,2008,2,9,"DJF"
"31188",2008-02-10,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.38,4,34,30,21,2008,2,10,"DJF"
"31189",2008-02-11,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.07,1.5,34,27,-2,2008,2,11,"DJF"
"31190",2008-02-12,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,33,10,-15,2008,2,12,"DJF"
"31191",2008-02-13,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.42,3.7,36,22,-8,2008,2,13,"DJF"
"31192",2008-02-14,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.17,1.7,37,31,7,2008,2,14,"DJF"
"31193",2008-02-15,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.03,0.3,36,27,10,2008,2,15,"DJF"
"31194",2008-02-16,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,36,29,-15,2008,2,16,"DJF"
"31195",2008-02-17,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,35,19,-8,2008,2,17,"DJF"
"31196",2008-02-18,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.32,0,33,46,6,2008,2,18,"DJF"
"31197",2008-02-19,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.15,0.4,32,50,19,2008,2,19,"DJF"
"31198",2008-02-20,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,32,25,-1,2008,2,20,"DJF"
"31199",2008-02-21,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,31,20,-6,2008,2,21,"DJF"
"31200",2008-02-22,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,31,19,-4,2008,2,22,"DJF"
"31201",2008-02-23,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.16,0.7,33,21,2,2008,2,23,"DJF"
"31202",2008-02-24,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,33,28,0,2008,2,24,"DJF"
"31203",2008-02-25,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,31,35,6,2008,2,25,"DJF"
"31204",2008-02-26,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.03,0.7,31,34,23,2008,2,26,"DJF"
"31205",2008-02-27,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.81,7,38,30,16,2008,2,27,"DJF"
"31206",2008-02-28,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0.1,37,20,-9,2008,2,28,"DJF"
"31207",2008-02-29,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,36,16,-27,2008,2,29,"DJF"
"31208",2008-03-01,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.39,4.6,40,23,-27,2008,3,1,"MAM"
"31209",2008-03-02,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.08,1.6,40,31,12,2008,3,2,"MAM"
"31210",2008-03-03,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,39,30,3,2008,3,3,"MAM"
"31211",2008-03-04,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.06,0,34,50,22,2008,3,4,"MAM"
"31212",2008-03-05,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,1,0,0,32,27,2008,3,5,"MAM"
"31213",2008-03-06,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.05,0,32,34,19,2008,3,6,"MAM"
"31214",2008-03-07,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,31,41,10,2008,3,7,"MAM"
"31215",2008-03-08,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.58,1.3,31,45,10,2008,3,8,"MAM"
"31216",2008-03-09,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,1.53,0.6,31,34,11,2008,3,9,"MAM"
"31217",2008-03-10,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0.1,31,19,-1,2008,3,10,"MAM"
"31218",2008-03-11,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,31,27,-2,2008,3,11,"MAM"
"31219",2008-03-12,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.01,0.2,30,36,6,2008,3,12,"MAM"
"31220",2008-03-13,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.06,0.7,31,36,0,2008,3,13,"MAM"
"31221",2008-03-14,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,31,36,0,2008,3,14,"MAM"
"31222",2008-03-15,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.19,1,32,46,30,2008,3,15,"MAM"
"31223",2008-03-16,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,30,46,29,2008,3,16,"MAM"
"31224",2008-03-17,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,30,34,13,2008,3,17,"MAM"
"31225",2008-03-18,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,29,38,9,2008,3,18,"MAM"
"31226",2008-03-19,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.36,1.8,31,40,16,2008,3,19,"MAM"
"31227",2008-03-20,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.58,0,30,33,30,2008,3,20,"MAM"
"31228",2008-03-21,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.08,0,30,36,9,2008,3,21,"MAM"
"31229",2008-03-22,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,30,36,9,2008,3,22,"MAM"
"31230",2008-03-23,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,30,32,7,2008,3,23,"MAM"
"31231",2008-03-24,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,30,29,0,2008,3,24,"MAM"
"31232",2008-03-25,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,30,32,-4,2008,3,25,"MAM"
"31233",2008-03-26,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.1,1.7,31,39,7,2008,3,26,"MAM"
"31234",2008-03-27,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,30,38,14,2008,3,27,"MAM"
"31235",2008-03-28,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.26,2.7,30,41,24,2008,3,28,"MAM"
"31236",2008-03-29,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.05,0.7,31,31,9,2008,3,29,"MAM"
"31237",2008-03-30,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,31,27,-6,2008,3,30,"MAM"
"31238",2008-03-31,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.2,0.8,30,44,3,2008,3,31,"MAM"
"31239",2008-04-01,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.32,0.5,30,46,25,2008,4,1,"MAM"
"31240",2008-04-02,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.33,0,27,53,21,2008,4,2,"MAM"
"31241",2008-04-03,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,27,33,11,2008,4,3,"MAM"
"31242",2008-04-04,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.07,0.4,25,46,24,2008,4,4,"MAM"
"31243",2008-04-05,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.64,0,25,35,30,2008,4,5,"MAM"
"31244",2008-04-06,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,25,48,24,2008,4,6,"MAM"
"31245",2008-04-07,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,21,54,29,2008,4,7,"MAM"
"31246",2008-04-08,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,19,54,28,2008,4,8,"MAM"
"31247",2008-04-09,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,18,60,28,2008,4,9,"MAM"
"31248",2008-04-10,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,15,61,35,2008,4,10,"MAM"
"31249",2008-04-11,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,13,50,25,2008,4,11,"MAM"
"31250",2008-04-12,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.88,0,13,43,31,2008,4,12,"MAM"
"31251",2008-04-13,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.01,0,11,51,29,2008,4,13,"MAM"
"31252",2008-04-14,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.01,0,11,36,28,2008,4,14,"MAM"
"31253",2008-04-15,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,11,44,18,2008,4,15,"MAM"
"31254",2008-04-16,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,8,50,21,2008,4,16,"MAM"
"31255",2008-04-17,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,5,62,25,2008,4,17,"MAM"
"31256",2008-04-18,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,5,74,28,2008,4,18,"MAM"
"31257",2008-04-19,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,3,73,30,2008,4,19,"MAM"
"31258",2008-04-20,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,2,80,38,2008,4,20,"MAM"
"31259",2008-04-21,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,1,73,32,2008,4,21,"MAM"
"31260",2008-04-22,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,1,75,36,2008,4,22,"MAM"
"31261",2008-04-23,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,77,36,2008,4,23,"MAM"
"31262",2008-04-24,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,72,44,2008,4,24,"MAM"
"31263",2008-04-25,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,66,29,2008,4,25,"MAM"
"31264",2008-04-26,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,74,44,2008,4,26,"MAM"
"31265",2008-04-27,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.14,0,0,73,47,2008,4,27,"MAM"
"31266",2008-04-28,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.03,0,0,67,43,2008,4,28,"MAM"
"31267",2008-04-29,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.79,0,0,46,35,2008,4,29,"MAM"
"31268",2008-04-30,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.03,0,0,43,28,2008,4,30,"MAM"
"31269",2008-05-01,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,44,26,2008,5,1,"MAM"
"31270",2008-05-02,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,54,35,2008,5,2,"MAM"
"31271",2008-05-03,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.28,0,0,54,35,2008,5,3,"MAM"
"31272",2008-05-04,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.11,0,0,46,41,2008,5,4,"MAM"
"31273",2008-05-05,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.04,0,0,51,28,2008,5,5,"MAM"
"31274",2008-05-06,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,66,28,2008,5,6,"MAM"
"31275",2008-05-07,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,65,30,2008,5,7,"MAM"
"31276",2008-05-08,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.18,0,0,69,46,2008,5,8,"MAM"
"31277",2008-05-09,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,59,32,2008,5,9,"MAM"
"31278",2008-05-10,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,63,31,2008,5,10,"MAM"
"31279",2008-05-11,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,64,31,2008,5,11,"MAM"
"31280",2008-05-12,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,69,42,2008,5,12,"MAM"
"31281",2008-05-13,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,59,32,2008,5,13,"MAM"
"31282",2008-05-14,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,71,33,2008,5,14,"MAM"
"31283",2008-05-15,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.04,0,0,76,52,2008,5,15,"MAM"
"31284",2008-05-16,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,63,35,2008,5,16,"MAM"
"31285",2008-05-17,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,63,34,2008,5,17,"MAM"
"31286",2008-05-18,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.03,0,0,66,34,2008,5,18,"MAM"
"31287",2008-05-19,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.19,0,0,59,38,2008,5,19,"MAM"
"31288",2008-05-20,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.03,0,0,47,37,2008,5,20,"MAM"
"31289",2008-05-21,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,56,32,2008,5,21,"MAM"
"31290",2008-05-22,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.03,0,0,51,37,2008,5,22,"MAM"
"31291",2008-05-23,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.43,0,0,51,37,2008,5,23,"MAM"
"31292",2008-05-24,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.26,0,0,53,42,2008,5,24,"MAM"
"31293",2008-05-25,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,56,34,2008,5,25,"MAM"
"31294",2008-05-26,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,70,38,2008,5,26,"MAM"
"31295",2008-05-27,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.31,0,0,75,51,2008,5,27,"MAM"
"31296",2008-05-28,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,60,32,2008,5,28,"MAM"
"31297",2008-05-29,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,56,33,2008,5,29,"MAM"
"31298",2008-05-30,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,67,37,2008,5,30,"MAM"
"31299",2008-05-31,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.33,0,0,72,52,2008,5,31,"MAM"
"31300",2008-06-01,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.16,0,0,66,52,2008,6,1,"JJA"
"31301",2008-06-02,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.1,0,0,52,49,2008,6,2,"JJA"
"31302",2008-06-03,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.04,0,0,69,45,2008,6,3,"JJA"
"31303",2008-06-04,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.1,0,0,62,52,2008,6,4,"JJA"
"31304",2008-06-05,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,63,54,2008,6,5,"JJA"
"31305",2008-06-06,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,1.09,0,0,66,56,2008,6,6,"JJA"
"31306",2008-06-07,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.1,0,0,70,56,2008,6,7,"JJA"
"31307",2008-06-08,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,80,58,2008,6,8,"JJA"
"31308",2008-06-09,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,81,63,2008,6,9,"JJA"
"31309",2008-06-10,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.11,0,0,84,64,2008,6,10,"JJA"
"31310",2008-06-11,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.2,0,0,82,54,2008,6,11,"JJA"
"31311",2008-06-12,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,72,51,2008,6,12,"JJA"
"31312",2008-06-13,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,70,45,2008,6,13,"JJA"
"31313",2008-06-14,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,80,58,2008,6,14,"JJA"
"31314",2008-06-15,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,76,60,2008,6,15,"JJA"
"31315",2008-06-16,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,77,55,2008,6,16,"JJA"
"31316",2008-06-17,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,72,53,2008,6,17,"JJA"
"31317",2008-06-18,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,62,46,2008,6,18,"JJA"
"31318",2008-06-19,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.23,0,0,62,46,2008,6,19,"JJA"
"31319",2008-06-20,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.04,0,0,60,47,2008,6,20,"JJA"
"31320",2008-06-21,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.02,0,0,61,47,2008,6,21,"JJA"
"31321",2008-06-22,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.22,0,0,66,54,2008,6,22,"JJA"
"31322",2008-06-23,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.21,0,0,70,50,2008,6,23,"JJA"
"31323",2008-06-24,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,69,50,2008,6,24,"JJA"
"31324",2008-06-25,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.04,0,0,65,49,2008,6,25,"JJA"
"31325",2008-06-26,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.21,0,0,72,48,2008,6,26,"JJA"
"31326",2008-06-27,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.08,0,0,69,52,2008,6,27,"JJA"
"31327",2008-06-28,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,77,60,2008,6,28,"JJA"
"31328",2008-06-29,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.81,0,0,70,63,2008,6,29,"JJA"
"31329",2008-06-30,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.42,0,0,74,58,2008,6,30,"JJA"
"31330",2008-07-01,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,70,57,2008,7,1,"JJA"
"31331",2008-07-02,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,70,50,2008,7,2,"JJA"
"31332",2008-07-03,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.01,0,0,74,54,2008,7,3,"JJA"
"31333",2008-07-04,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.41,0,0,65,48,2008,7,4,"JJA"
"31334",2008-07-05,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,70,48,2008,7,5,"JJA"
"31335",2008-07-06,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,74,51,2008,7,6,"JJA"
"31336",2008-07-07,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,79,53,2008,7,7,"JJA"
"31337",2008-07-08,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,81,58,2008,7,8,"JJA"
"31338",2008-07-09,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,81,61,2008,7,9,"JJA"
"31339",2008-07-10,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.17,0,0,74,56,2008,7,10,"JJA"
"31340",2008-07-11,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.01,0,0,74,51,2008,7,11,"JJA"
"31341",2008-07-12,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,66,52,2008,7,12,"JJA"
"31342",2008-07-13,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.15,0,0,78,52,2008,7,13,"JJA"
"31343",2008-07-14,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,1.15,0,0,67,58,2008,7,14,"JJA"
"31344",2008-07-15,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,69,52,2008,7,15,"JJA"
"31345",2008-07-16,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,71,48,2008,7,16,"JJA"
"31346",2008-07-17,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.02,0,0,75,57,2008,7,17,"JJA"
"31347",2008-07-18,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,77,57,2008,7,18,"JJA"
"31348",2008-07-19,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.07,0,0,79,64,2008,7,19,"JJA"
"31349",2008-07-20,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.61,0,0,75,61,2008,7,20,"JJA"
"31350",2008-07-21,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,2.19,0,0,66,61,2008,7,21,"JJA"
"31351",2008-07-22,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.2,0,0,68,58,2008,7,22,"JJA"
"31352",2008-07-23,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.05,0,0,71,58,2008,7,23,"JJA"
"31353",2008-07-24,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,1.12,0,0,67,61,2008,7,24,"JJA"
"31354",2008-07-25,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.34,0,0,68,54,2008,7,25,"JJA"
"31355",2008-07-26,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,71,52,2008,7,26,"JJA"
"31356",2008-07-27,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.82,0,0,74,57,2008,7,27,"JJA"
"31357",2008-07-28,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,72,52,2008,7,28,"JJA"
"31358",2008-07-29,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.03,0,0,71,58,2008,7,29,"JJA"
"31359",2008-07-30,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,71,54,2008,7,30,"JJA"
"31360",2008-07-31,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.72,0,0,72,57,2008,7,31,"JJA"
"31361",2008-08-01,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.01,0,0,73,57,2008,8,1,"JJA"
"31362",2008-08-02,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.15,0,0,73,56,2008,8,2,"JJA"
"31363",2008-08-03,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.24,0,0,64,58,2008,8,3,"JJA"
"31364",2008-08-04,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.05,0,0,66,59,2008,8,4,"JJA"
"31365",2008-08-05,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,70,57,2008,8,5,"JJA"
"31366",2008-08-06,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,2.4,0,0,75,60,2008,8,6,"JJA"
"31367",2008-08-07,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,71,56,2008,8,7,"JJA"
"31368",2008-08-08,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.04,0,0,72,56,2008,8,8,"JJA"
"31369",2008-08-09,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.34,0,0,64,56,2008,8,9,"JJA"
"31370",2008-08-10,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,68,50,2008,8,10,"JJA"
"31371",2008-08-11,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.64,0,0,62,54,2008,8,11,"JJA"
"31372",2008-08-12,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.19,0,0,65,55,2008,8,12,"JJA"
"31373",2008-08-13,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.09,0,0,65,47,2008,8,13,"JJA"
"31374",2008-08-14,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.11,0,0,63,51,2008,8,14,"JJA"
"31375",2008-08-15,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,69,48,2008,8,15,"JJA"
"31376",2008-08-16,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,65,48,2008,8,16,"JJA"
"31377",2008-08-17,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.03,0,0,68,48,2008,8,17,"JJA"
"31378",2008-08-18,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,70,54,2008,8,18,"JJA"
"31379",2008-08-19,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,1.3,0,0,75,52,2008,8,19,"JJA"
"31380",2008-08-20,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,59,43,2008,8,20,"JJA"
"31381",2008-08-21,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,63,46,2008,8,21,"JJA"
"31382",2008-08-22,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,72,49,2008,8,22,"JJA"
"31383",2008-08-23,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,78,53,2008,8,23,"JJA"
"31384",2008-08-24,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,76,53,2008,8,24,"JJA"
"31385",2008-08-25,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.43,0,0,77,57,2008,8,25,"JJA"
"31386",2008-08-26,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,61,46,2008,8,26,"JJA"
"31387",2008-08-27,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,65,43,2008,8,27,"JJA"
"31388",2008-08-28,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,73,47,2008,8,28,"JJA"
"31389",2008-08-29,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,74,53,2008,8,29,"JJA"
"31390",2008-08-30,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0.03,0,0,64,58,2008,8,30,"JJA"
"31391",2008-08-31,"USC00305714","NEWCOMB, NY US",43.9707,-74.222,502,0,0,0,72,53,2008,8,31,"JJA"
